group,q,kv,fused_ms,nvfp4_fa2_ms,fp8_fa2_ms,bf16_fa2_ms,fused_cosine,fused_vs_nvfp4_fa2_speedup,target_ms_for_2x,gap_to_target_ms,passes_2x,splits,split_kv_len
16,256,131072,1.2219840288162231,4.183104038238525,3.719167947769165,2.5893120765686035,0.990013599395752,3.4232068010666543,2.0915520191192627,-0.8695679903030396,True,20,6656
16,256,262144,2.624095916748047,8.357760429382324,7.444447994232178,5.171199798583984,0.9917877316474915,3.185005691308652,4.178880214691162,-1.5547842979431152,True,40,6656
16,512,8192,0.19513599574565887,0.6278719902038574,0.5538560152053833,0.3813439905643463,0.9900102019309998,3.2176123518606405,0.3139359951019287,-0.11879999935626984,True,2,6656
16,512,32768,0.6765760183334351,2.481503963470459,2.1534080505371094,1.490496039390564,0.9919500350952148,3.6677385781171843,1.2407519817352295,-0.5641759634017944,True,5,6656
16,512,65536,1.2155840396881104,4.936831951141357,4.29091215133667,2.9617919921875,0.9930053949356079,4.061283950723826,2.4684159755706787,-1.2528319358825684,True,10,6656
16,512,131072,2.4310719966888428,9.874239921569824,8.55081558227539,5.94217586517334,0.9901700019836426,4.061681404342894,4.937119960784912,-2.5060479640960693,True,20,6656
16,512,262144,5.071231842041016,19.708768844604492,17.07257652282715,11.884832382202148,0.9919441342353821,3.8863868697969677,9.854384422302246,-4.7831525802612305,True,40,6656
16,1024,8192,0.3667199909687042,1.2047359943389893,1.0551999807357788,0.7339199781417847,0.9893175363540649,3.28516585953396,0.6023679971694946,-0.2356480062007904,True,2,6656
16,1024,32768,1.2125760316848755,4.9009599685668945,4.249792098999023,2.9316160678863525,0.9909512996673584,4.041775394287653,2.4504799842834473,-1.2379039525985718,True,5,6656
16,1024,65536,2.4136641025543213,9.809951782226562,8.50438404083252,5.863296031951904,0.9919617176055908,4.064340092660339,4.904975891113281,-2.49131178855896,True,10,6656
16,1024,131072,4.9576640129089355,19.660959243774414,16.98476791381836,11.814847946166992,0.9909847974777222,3.9657708131451694,9.830479621887207,-4.8728156089782715,True,20,6656
16,1024,262144,9.897407531738281,39.52377700805664,34.06991958618164,23.654783248901367,0.9925978183746338,3.9933464274674644,19.76188850402832,-9.864480972290039,True,40,6656
16,2048,8192,0.6512960195541382,1.8652479648590088,1.6869759559631348,1.1561599969863892,0.9905917644500732,2.863901987510861,0.9326239824295044,-0.2813279628753662,True,2,6656
16,2048,32768,2.421663999557495,7.899424076080322,7.153759956359863,4.8788161277771,0.9928102493286133,3.2619818759017623,3.949712038040161,-1.528048038482666,True,5,6656
16,2048,65536,4.96995210647583,16.016895294189453,14.481951713562012,9.859935760498047,0.9908209443092346,3.2227464070165777,8.008447647094727,-3.0384955406188965,True,10,6656
16,2048,131072,9.873632431030273,32.225887298583984,29.13260841369629,20.387168884277344,0.988807737827301,3.2638329939553303,16.112943649291992,-6.239311218261719,True,20,6656
16,2048,262144,19.63974380493164,65.9513931274414,59.109375,41.503360748291016,0.9918494820594788,3.358057711062436,32.9756965637207,-13.335952758789062,True,40,6656
16,4096,8192,1.2863999605178833,3.1341440677642822,2.777631998062134,1.9018559455871582,0.9891250729560852,2.4363682866583174,1.5670720338821411,-0.2806720733642578,True,2,6656
16,4096,32768,4.9911041259765625,15.200384140014648,13.46406364440918,9.20627212524414,0.9902434349060059,3.045495296502261,7.600192070007324,-2.6090879440307617,True,5,6656
16,4096,65536,9.899711608886719,31.354816436767578,27.884159088134766,18.935712814331055,0.9904826879501343,3.1672454386066318,15.677408218383789,-5.77769660949707,True,10,6656
16,4096,131072,19.676671981811523,64.4867172241211,56.87779235839844,39.222145080566406,0.9894976615905762,3.277318302796861,32.24335861206055,-12.566686630249023,True,20,6656
16,4096,262144,39.32876968383789,137.182373046875,122.40605163574219,81.09468841552734,0.9923859238624573,3.4880921561919576,68.5911865234375,-29.26241683959961,True,40,6656
