q,kv,d,group,kernel,fused_output_group_span,min_ms,mean_ms,cosine,splits,split_kv_len,storage_bytes,status,error,command
1024,262144,256,8,sm120_fused,2,5.068607807159424,5.071455955505371,0.991946280002594,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 1024 --kv-len 262144 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
1024,262144,256,8,nvfp4_fa2,,19.7007999420166,19.74084218343099,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,262144,256,8,fp8_fa2,,17.065216064453125,17.113898595174152,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
1024,262144,256,8,bf16_fa2,,11.867072105407715,11.893941243489584,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 1024 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,8192,256,8,sm120_fused,2,0.36428800225257874,0.36983466148376465,0.9893119931221008,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 8192 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,8192,256,8,nvfp4_fa2,,1.1767679452896118,1.1901653210322063,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,8192,256,8,fp8_fa2,,1.0255359411239624,1.0398399829864502,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,8192,256,8,bf16_fa2,,0.7118719816207886,0.7226773301760355,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,32768,256,8,sm120_fused,2,1.2082560062408447,1.213642676671346,0.9909491539001465,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 32768 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,32768,256,8,nvfp4_fa2,,4.8542399406433105,4.861525217692058,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,32768,256,8,fp8_fa2,,4.219615936279297,4.232042630513509,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,32768,256,8,bf16_fa2,,2.9206719398498535,2.932117303212484,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,65536,256,8,sm120_fused,2,2.416896104812622,2.4185173511505127,0.9919660091400146,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 65536 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,65536,256,8,nvfp4_fa2,,9.767007827758789,9.782922744750977,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,65536,256,8,fp8_fa2,,8.46828842163086,8.502912203470865,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,65536,256,8,bf16_fa2,,5.838848114013672,5.853013356526692,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,131072,256,8,sm120_fused,2,4.958816051483154,4.978367964426677,0.990984320640564,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 131072 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,131072,256,8,nvfp4_fa2,,19.625856399536133,19.658837000528973,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,131072,256,8,fp8_fa2,,16.96067237854004,16.974623998006184,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,131072,256,8,bf16_fa2,,11.793951988220215,11.805375734965006,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,262144,256,8,sm120_fused,2,9.914336204528809,9.918976147969564,0.9926008582115173,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 2048 --kv-len 262144 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
2048,262144,256,8,nvfp4_fa2,,39.48262405395508,39.50717798868815,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,262144,256,8,fp8_fa2,,34.04633712768555,34.196651458740234,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
2048,262144,256,8,bf16_fa2,,23.635135650634766,23.647647857666016,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 2048 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,8192,256,8,sm120_fused,2,0.6463680267333984,0.6511786778767904,0.9905922412872314,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 4096 --kv-len 8192 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
4096,8192,256,8,nvfp4_fa2,,1.6690239906311035,1.685418685277303,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,8192,256,8,fp8_fa2,,1.501952052116394,1.51474134127299,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,8192,256,8,bf16_fa2,,1.0296640396118164,1.0451840162277222,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 8192 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,32768,256,8,sm120_fused,2,2.421247959136963,2.4241066773732505,0.9928122162818909,5,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 4096 --kv-len 32768 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
4096,32768,256,8,nvfp4_fa2,,7.744959831237793,7.752511978149414,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,32768,256,8,fp8_fa2,,6.994976043701172,7.002240022023519,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,32768,256,8,bf16_fa2,,4.773952007293701,4.804042816162109,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 32768 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,65536,256,8,sm120_fused,2,4.969759941101074,4.972362518310547,0.9908178448677063,10,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 4096 --kv-len 65536 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
4096,65536,256,8,nvfp4_fa2,,15.817312240600586,15.82314682006836,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,65536,256,8,fp8_fa2,,14.308256149291992,14.316778818766275,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,65536,256,8,bf16_fa2,,9.73804759979248,9.746314684549967,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 65536 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,131072,256,8,sm120_fused,2,9.876928329467773,9.888320287068685,0.9888155460357666,20,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 4096 --kv-len 131072 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
4096,131072,256,8,nvfp4_fa2,,32.020286560058594,32.40031941731771,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,131072,256,8,fp8_fa2,,28.93926429748535,29.084287643432617,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,131072,256,8,bf16_fa2,,20.26652717590332,20.29437828063965,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 131072 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,262144,256,8,sm120_fused,2,19.663328170776367,19.69148826599121,0.9918500781059265,40,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 4096 --kv-len 262144 --head-dim 256 --group 8 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
4096,262144,256,8,nvfp4_fa2,,66.0849609375,68.55016581217448,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,262144,256,8,fp8_fa2,,58.90166473388672,61.85327021280924,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
4096,262144,256,8,bf16_fa2,,41.50281524658203,42.45514678955078,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 4096 --kv-len 262144 --head-dim 256 --group-sizes 8 --batch-size 1 --only bf16 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
128,8192,256,12,sm120_fused,2,0.17158399522304535,0.17505066593488058,0.991568922996521,2,6656,50176,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_sm120_nvfp4_cutlass_fused_attention.py --device 0 --q-len 128 --kv-len 8192 --head-dim 256 --group 12 --split-kv-len 6656 --warmup 1 --repeat 3 --sm120-qkv-online-splitkv-reuse2-full-grid-bench
128,8192,256,12,nvfp4_fa2,,0.11884800344705582,0.13357866803805032,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 128 --kv-len 8192 --head-dim 256 --group-sizes 12 --batch-size 1 --only grouped-fp4 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
128,8192,256,12,fp8_fa2,,0.10972800105810165,0.12383999923865001,,,,,ok,,/home/josh/tdm/infer/current/.venv/bin/python /home/josh/tdm/infer/worktrees/flashinfer-nvfp4-kv/benchmarks/bench_nvfp4_fmha_v2_gqa_grouped_attention.py --device 0 --gemma4-shape custom --q-len 128 --kv-len 8192 --head-dim 256 --group-sizes 12 --batch-size 1 --only fp8 --fp4-backend fa2 --fp4-v-layout nhd --fp4-v-sf-layout linear --bf16-backend fa2 --warmup 1 --repeat 3
